eventType,platformGameId,eventTime,gameTime,gameOver,gameName,team,variable,count
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:18.407Z,126,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:19.306Z,1028,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:20.312Z,2033,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:21.288Z,3010,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:22.294Z,4016,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:23.304Z,5025,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:24.308Z,6029,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:25.281Z,7001,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:26.286Z,8008,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:27.298Z,9019,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:28.306Z,10027,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:29.279Z,11000,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:30.281Z,12003,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:31.285Z,13006,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:32.289Z,14009,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:33.291Z,15012,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:34.298Z,16019,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:35.302Z,17024,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:36.308Z,18029,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:37.307Z,19028,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:38.280Z,20001,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:39.281Z,21002,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:40.281Z,22003,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:41.285Z,23006,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:42.288Z,24009,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:43.290Z,25011,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:44.291Z,26013,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:45.300Z,27020,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:46.305Z,28026,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:47.312Z,29033,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:48.285Z,30006,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:49.288Z,31009,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:50.292Z,32013,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:51.299Z,33020,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:52.301Z,34022,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:53.308Z,35029,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:54.281Z,36002,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:55.283Z,37004,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:56.287Z,38008,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:57.295Z,39016,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:58.304Z,40025,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:08:59.279Z,41000,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:00.284Z,42005,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:01.287Z,43008,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:02.294Z,44015,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:03.292Z,45013,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:04.293Z,46014,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:05.299Z,47020,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:06.305Z,48026,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:07.281Z,49002,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:08.288Z,50009,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:09.300Z,51021,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:10.303Z,52024,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:11.307Z,53028,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:12.281Z,54002,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:13.286Z,55007,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:14.288Z,56009,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:15.298Z,57018,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:16.311Z,58032,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:17.283Z,59004,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:18.288Z,60009,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:19.291Z,61012,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:20.298Z,62019,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:21.308Z,63029,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:22.280Z,64001,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:23.285Z,65006,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:24.289Z,66010,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:25.304Z,67024,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:26.284Z,68005,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:27.293Z,69014,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:28.303Z,70024,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:29.310Z,71032,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:30.291Z,72011,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:31.307Z,73027,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:32.286Z,74007,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:33.301Z,75022,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:34.285Z,76006,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:35.301Z,77022,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:36.283Z,78004,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:37.302Z,79022,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:38.285Z,80006,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:39.287Z,81008,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:40.299Z,82020,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:41.308Z,83029,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:42.284Z,84005,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:43.284Z,85005,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:44.297Z,86018,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:45.310Z,87031,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:46.288Z,88009,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:47.304Z,89020,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:48.303Z,90024,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:49.309Z,91029,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:50.284Z,92005,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:51.295Z,93016,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:52.300Z,94021,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:53.311Z,95032,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:54.286Z,96007,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:55.292Z,97013,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:56.301Z,98021,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:57.309Z,99030,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:58.280Z,100000,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:09:59.286Z,101007,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:00.297Z,102016,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:01.305Z,103025,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:02.311Z,104032,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:03.289Z,105010,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:04.301Z,106021,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:05.305Z,107025,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:06.309Z,108029,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:07.285Z,109005,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:08.291Z,110012,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:09.303Z,111023,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:10.308Z,112029,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:11.280Z,113000,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:12.289Z,114009,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:13.293Z,115014,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:14.302Z,116023,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:15.310Z,117031,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:16.283Z,118003,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:17.288Z,119008,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:18.293Z,120014,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:19.296Z,121016,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:20.298Z,122019,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:21.302Z,123022,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:22.310Z,124031,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:23.283Z,125004,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:24.292Z,126013,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:25.300Z,127021,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:26.306Z,128026,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:27.279Z,129000,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:28.290Z,130011,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:29.294Z,131014,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:30.303Z,132023,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:31.309Z,133029,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:32.286Z,134007,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:33.292Z,135013,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:34.298Z,136018,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:35.303Z,137023,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:36.282Z,138002,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:37.290Z,139010,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:38.295Z,140015,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:39.304Z,141025,False,109518697661991477|game1,100,assists,0
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:40.309Z,142029,False,109518697661991477|game1,100,assists,1
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:41.286Z,143007,False,109518697661991477|game1,100,assists,1
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:42.294Z,144014,False,109518697661991477|game1,100,assists,1
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:43.305Z,145026,False,109518697661991477|game1,100,assists,1
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:44.281Z,146001,False,109518697661991477|game1,100,assists,1
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:45.279Z,147000,False,109518697661991477|game1,100,assists,1
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:46.284Z,148004,False,109518697661991477|game1,100,assists,1
stats_update,ESPORTSTMNT01:3294091,2023-01-21T21:10:47.289Z,149009,False,109518697661991477|game1,100,assists,1
